Gender,Age,University,Degree_level,Degree_major,Residential_status,Sports_engagement,Average_sleep,Study_satisfaction,Academic_workload ,Academic_pressure,Financial_concerns,Social_relationships,Depression,Anxiety,Isolation,Stress_relief_activities,Hours Studied,Previous Scores,Extracurricular Activities,Performance Index,Sample Question Papers Practiced,CGPA,Semester,AttendaceRate,PartTimeJob,Screen_Time,Caffeine_Intake,Sleep_Quality,Mothers_Job,Fathers_job,Reason_to_Join_Domain,traveltime,studytime,Backlogs,Financial Condition,Internet Type,Network Type,Device,Adaptivity Level,Parental_Involvement,Access_to_Resources,Motivation_Level,Internet_Access,Family_Income,Peer_Influence,Parental_Education_Level,Distance_from_Home
Female,22,VTU,Undergraduate,Information Technology,Off-Campus,No Sports,7-8 hrs,3,3,3,3,3,5,5,5,"Gaming , Online Entertainment ",1,40,Yes,15,8,7.69,1st sem,0.7779,Yes,3.9,1,6,other,other,home,2,1,3,Mid,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,High,Neutral,College,Moderate
Female,19,VDIT,Undergraduate,Information Technology,Off-Campus,No Sports,7-8 hrs,3,4,4,3,4,4,4,2,Sleep,8,93,Yes,88,9,8.76,1st sem,0.7366,Yes,2.1,5,8,at_home,other,course,1,2,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,High,Positive,College,Near
Male,21,VDIT,Undergraduate,Information Technology,Off-Campus,No Sports,7-8 hrs,1,2,2,1,2,2,2,5,Religious Activities,3,69,No,45,7,5.88,1st sem,0.6564,Yes,2,3,2,other,services,course,1,1,0,Poor,Mobile Data,3G,Mobile,Low,Medium,High,High,Yes,Low,Negative,High School,Near
Male,19,KLS,Undergraduate,Information Technology,On-Campus,No Sports,7-8 hrs,4,3,1,4,4,2,3,1,Religious Activities,3,68,Yes,49,6,7.08,1st sem,0.5603,No,1.4,3,6,other,other,home,1,3,0,Mid,Mobile Data,4G,Mobile,Moderate,High,Medium,High,Yes,Low,Positive,High School,Near
Female,21,VTU,Undergraduate,Software Engineering,Off-Campus,No Sports,2-4 hrs,5,5,5,5,1,5,5,5,Nothing ,1,59,Yes,33,5,5.38,1st sem,0.8655,No,1.9,1,8,services,other,reputation,1,2,0,Mid,Wifi,4G,Computer,Moderate,High,High,Low,Yes,Medium,Neutral,College,Near
Male,21,VTU,Undergraduate,Data Science,Off-Campus,No Sports,4-6 hrs,5,4,2,4,3,1,2,1,Religious Activities,5,72,Yes,60,2,5.62,1st sem,0.5963,No,3.6,2,9,services,services,home,2,2,0,Mid,Mobile Data,3G,Mobile,Low,Medium,Medium,High,Yes,Medium,Negative,High School,Far
Male,21,VTU,Undergraduate,Data Science,Off-Campus,No Sports,4-6 hrs,3,3,3,3,2,3,4,4,Social Connections ,7,80,No,71,3,6.42,1st sem,0.5576,No,4,2,2,other,other,home,1,2,0,Poor,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,Low,Positive,College,Moderate
Female,21,VTU,Undergraduate,Data Science,On-Campus,4-6 times,4-6 hrs,4,4,3,3,4,2,2,1,Religious Activities,9,83,Yes,81,1,8.01,1st sem,0.7109,No,2.1,3,1,services,services,reputation,2,2,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,High,Low,Yes,Medium,Neutral,High School,Near
Female,21,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No Sports,6-7 hrs,3,5,3,4,5,4,2,4,Social Connections ,7,75,No,67,6,6.04,1st sem,0.8977,No,2.3,3,10,at_home,other,course,1,2,0,Mid,Mobile Data,4G,Mobile,High,Medium,High,Medium,Yes,Medium,Negative,College,Far
Female,20,VDIT,Undergraduate,Computer Science,On-Campus,No Sports,7-8 hrs,5,2,5,4,2,3,2,4,Sports and Fitness ,9,99,No,95,1,9.05,1st sem,0.8725,No,3.2,0,7,other,other,reputation,1,3,0,Mid,Wifi,4G,Mobile,Moderate,Low,Low,Medium,Yes,Medium,Neutral,High School,Moderate
Female,20,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No Sports,4-5 hrs,4,5,5,2,1,1,3,1,Sleep,8,61,Yes,58,9,9.22,1st sem,0.5274,Yes,3.7,2,8,services,other,reputation,2,2,0,Mid,Wifi,4G,Mobile,Moderate,Medium,High,High,Yes,High,Neutral,College,Near
Female,20,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No Sports,6-7 hrs,2,3,3,2,3,1,2,4,Sleep,2,52,No,29,0,6.85,1st sem,0.7276,Yes,2.8,1,10,teacher,health,reputation,1,2,0,Poor,Mobile Data,4G,Mobile,Low,Medium,Low,Low,Yes,Medium,Negative,College,Near
Female,19,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No Sports,4-5 hrs,4,5,4,2,4,3,3,5,"Gaming , Online Entertainment ",1,46,No,21,5,5.91,1st sem,0.7612,No,2.2,2,2,other,other,home,1,3,0,Mid,Mobile Data,4G,Mobile,Moderate,High,Medium,Medium,Yes,Medium,Neutral,College,Near
Female,23,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No Sports,4-6 hrs,3,4,5,3,3,5,1,5,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",7,47,Yes,38,3,8.92,1st sem,0.8223,No,2.2,0,5,services,other,reputation,1,1,0,Mid,Wifi,4G,Computer,Moderate,Medium,Low,Medium,Yes,Medium,Neutral,High School,Far
Female,20,KLS,Undergraduate,Data SCience,Off-Campus,No Sports,4-6 hrs,3,3,4,3,5,3,3,5,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",7,67,Yes,60,7,6.87,1st sem,0.8251,Yes,3.1,5,4,other,other,home,1,2,0,Mid,Wifi,3G,Computer,Moderate,Medium,Medium,Low,Yes,High,Positive,College,Near
Male,19,VDIT,Undergraduate,Computer Science,On-Campus,No Sports,5-6 hrs,4,5,2,5,5,4,4,4,Sleep,8,84,Yes,76,0,6.14,1st sem,0.6823,Yes,1,3,4,teacher,services,home,2,2,0,Poor,Mobile Data,3G,Mobile,Low,High,Medium,Low,Yes,Low,Positive,High School,Moderate
Male,21,KLS,Undergraduate,Computer Science,Off-Campus,No Sports,6-7 hrs,1,3,5,1,1,1,4,1,"Religious Activities, Social Connections, Online Entertainment",5,82,Yes,69,8,6.62,1st sem,0.7803,Yes,2.9,3,3,services,health,reputation,1,4,0,Poor,Mobile Data,4G,Mobile,Moderate,High,Medium,Medium,Yes,High,Positive,College,Near
Male,20,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No Sports,4-6 hrs,1,4,2,5,1,1,2,2,Religious Activities,3,48,No,30,5,6.18,1st sem,0.7405,Yes,2.1,0,4,at_home,other,home,2,4,0,Mid,Wifi,4G,Computer,Moderate,Medium,Medium,Medium,Yes,Medium,Neutral,College,Moderate
Male,19,VDIT,Undergraduate,Computer Science,Off-Campus,No Sports,4-6 hrs,5,4,5,4,5,2,2,3,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",8,64,No,57,1,7.29,1st sem,0.9425,No,3.4,1,8,services,other,reputation,2,1,0,Mid,Mobile Data,4G,Mobile,Moderate,Low,Medium,Low,No,Medium,Negative,High School,Near
Male,21,VDIT,Undergraduate,Data SCience,Off-Campus,No Sports,7-8 hrs,2,5,3,5,3,3,3,2,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",6,95,Yes,81,7,5.91,1st sem,0.7651,Yes,1.3,3,7,other,other,course,1,2,0,Poor,Mobile Data,2G,Mobile,Low,Medium,Medium,Low,Yes,Medium,Positive,Postgraduate,Far
Male,19,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,4-6 times,6-7 hrs,2,4,5,1,4,4,1,2,Nothing ,3,55,Yes,36,4,6.72,1st sem,0.7205,No,2.8,4,6,other,other,reputation,1,1,0,Mid,Wifi,4G,Mobile,Moderate,High,High,Medium,Yes,Low,Positive,High School,Far
Male,21,VTU,Undergraduate,Data SCience,On-Campus,No sports,4-5 hrs,5,5,4,4,3,5,4,3,"Religious Activities, Social Connections, Online Entertainment",1,49,Yes,25,4,5.86,1st sem,0.7022,No,2.4,3,2,other,at_home,course,1,3,0,Mid,Wifi,4G,Mobile,Low,Low,Medium,High,Yes,Medium,Positive,College,Near
Male,19,KLS,Undergraduate,Data SCience,On-Campus,7+ times,4-6 hrs,4,5,4,5,4,4,4,5,Nothing ,3,50,No,27,4,7.44,1st sem,0.7862,No,2.9,4,4,services,services,other,1,1,0,Mid,Wifi,4G,Mobile,Low,Medium,Medium,High,Yes,Medium,Neutral,High School,Moderate
Male,20,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,5-6 hrs,4,5,5,5,3,2,4,4,Sleep,5,70,Yes,61,6,6.23,1st sem,0.902,Yes,1.2,0,4,services,teacher,other,1,3,0,Mid,Wifi,4G,Computer,Moderate,Medium,High,Medium,Yes,High,Neutral,Postgraduate,Moderate
Male,22,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,4-6 times,4-5 hrs,5,3,5,2,3,1,3,5,"Gaming , Online Entertainment ",3,51,No,34,6,9.62,1st sem,0.7692,Yes,2.7,0,5,services,other,course,1,1,0,Mid,Mobile Data,3G,Mobile,Low,Medium,Medium,Medium,Yes,Low,Neutral,College,Far
Male,21,KLS,Undergraduate,Computer Science,On-Campus,No sports,5-6 hrs,4,2,3,4,2,4,4,4,Nothing ,1,99,No,76,9,6.31,1st sem,0.8308,No,2.7,3,4,services,other,home,2,2,0,Mid,Mobile Data,4G,Mobile,Moderate,High,Medium,High,Yes,Low,Positive,College,Near
Male,23,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,4-6 times,7-8 hrs,2,2,5,2,4,2,5,4,Social Connections ,5,70,No,57,6,7.62,1st sem,0.8689,No,2.7,2,1,services,other,course,1,2,0,Poor,Wifi,4G,Mobile,Moderate,Medium,Medium,High,Yes,Low,Negative,High School,Near
Male,21,VDIT,Undergraduate,Computer Science,On-Campus,4-6 times,7-8 hrs,2,3,5,2,5,2,5,3,Sleep,7,53,No,45,9,7.93,1st sem,0.7601,No,2.8,4,5,other,health,reputation,1,4,0,Mid,Wifi,4G,Computer,Moderate,Medium,Low,Low,Yes,Medium,Negative,Postgraduate,Moderate
Male,21,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,1-3 times,5-6 hrs,2,4,2,1,5,1,2,3,Nothing ,7,90,Yes,76,1,7.87,1st sem,0.7134,Yes,3,1,3,other,other,course,1,4,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Medium,Medium,Yes,High,Positive,Postgraduate,Moderate
Male,20,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,7+ times,6-7 hrs,3,2,3,4,5,4,3,1,Sports and Fitness ,9,83,Yes,83,7,6.19,1st sem,0.9383,No,3.4,3,9,services,other,home,1,3,0,Mid,Wifi,4G,Computer,Moderate,Medium,High,High,Yes,Low,Positive,College,Near
Female,21,VDIT,Undergraduate,Computer Science,On-Campus,No sports,5-6 hrs,4,4,4,2,1,1,5,5,Nothing ,3,71,Yes,50,0,7.25,1st sem,0.7088,Yes,1.8,1,1,other,other,home,4,4,0,Mid,Wifi,4G,Tab,Moderate,Medium,Medium,High,Yes,Low,Positive,Postgraduate,Moderate
Female,20,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,1-3 times,6-7 hrs,2,2,5,1,4,2,1,1,Social Connections ,7,89,No,81,1,8.02,1st sem,0.731,No,3.5,3,1,health,health,other,1,3,0,Mid,Wifi,3G,Mobile,High,High,Medium,Medium,Yes,Medium,Positive,College,Near
Male,21,KLS,Undergraduate,Data SCience,On-Campus,1-3 times,6-7 hrs,5,3,5,1,3,5,2,2,Sports and Fitness ,1,92,No,66,6,8.61,1st sem,0.9952,No,2.5,2,2,teacher,teacher,course,1,1,0,Mid,Mobile Data,4G,Mobile,Low,High,Medium,Medium,Yes,Low,Neutral,High School,Moderate
Male,19,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,6-7 hrs,3,3,3,2,3,2,1,1,Nothing ,4,56,Yes,38,3,8.71,1st sem,0.5001,No,1.2,2,2,services,other,reputation,1,3,0,Mid,Wifi,4G,Mobile,Low,Medium,Medium,Medium,Yes,Low,Positive,Postgraduate,Near
Male,19,KLS,Undergraduate,Data SCience,Off-Campus,No sports,6-7 hrs,1,4,2,1,4,4,4,4,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",4,74,No,56,9,9.37,1st sem,0.5927,Yes,1.2,2,6,at_home,other,home,1,2,1,Mid,Mobile Data,3G,Mobile,Low,Low,High,High,Yes,Medium,Negative,College,Near
Male,22,KLS,Undergraduate,Data SCience,On-Campus,4-6 times,6-7 hrs,5,5,2,2,4,1,3,2,Social Connections ,5,40,No,25,9,9.65,1st sem,0.692,Yes,2,5,4,teacher,other,course,1,1,0,Poor,Mobile Data,3G,Mobile,Moderate,High,High,Low,Yes,Medium,Neutral,Postgraduate,Near
Female,20,KLS,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,4,4,5,4,2,1,5,2,Sleep,7,68,No,56,8,7.56,1st sem,0.9663,No,3.4,2,1,health,services,reputation,1,2,0,Mid,Wifi,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,High,Neutral,High School,Near
Male,20,VDIT,Undergraduate,Computer Science,On-Campus,No sports,4-6 hrs,5,4,5,4,2,1,1,4,Religious Activities,7,90,Yes,82,8,5.89,1st sem,0.535,Yes,3.1,0,6,teacher,teacher,course,1,2,0,Mid,Wifi,4G,Computer,Moderate,High,High,Medium,Yes,High,Positive,High School,Near
Male,20,VTU,Undergraduate,Computer Science,Off-Campus,4-6 times,7-8 hrs,1,3,4,3,5,3,4,1,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",4,43,Yes,23,2,6.56,1st sem,0.5047,No,3.4,0,4,other,teacher,reputation,2,2,0,Mid,Wifi,4G,Computer,Low,Low,High,High,Yes,Low,Positive,High School,Near
Male,21,VDIT,Undergraduate,Computer Science,Off-Campus,4-6 times,5-6 hrs,4,3,4,2,4,4,5,5,Sleep,7,62,Yes,56,2,6.2,1st sem,0.5263,Yes,2.6,5,9,other,services,home,2,1,0,Mid,Wifi,4G,Computer,Low,Medium,Medium,Medium,Yes,Low,Positive,High School,Near
Female,23,VDIT,Undergraduate,Data SCience,Off-Campus,No sports,6-7 hrs,5,5,3,4,4,1,4,1,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",3,67,No,46,8,9.18,1st sem,0.5443,Yes,2.3,4,10,other,other,course,3,2,1,Poor,Mobile Data,3G,Mobile,Moderate,Low,High,Medium,Yes,High,Positive,High School,Near
Male,20,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,4-6 hrs,5,4,5,4,1,3,5,3,Social Connections ,6,55,Yes,43,9,8.82,1st sem,0.5188,Yes,1.4,1,10,other,other,reputation,1,1,0,Mid,Mobile Data,3G,Mobile,Moderate,High,High,Low,Yes,Low,Positive,College,Moderate
Male,24,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,6-7 hrs,3,4,2,3,5,2,1,1,"Religious Activities, Social Connections, Online Entertainment",2,51,Yes,30,7,5.56,1st sem,0.7399,No,2,3,1,at_home,services,course,1,2,0,Mid,Wifi,4G,Computer,Moderate,High,Medium,High,Yes,Low,Positive,High School,Near
Male,24,VDIT,Undergraduate,Data SCience,On-Campus,No sports,6-7 hrs,1,2,3,1,3,3,2,2,Sleep,9,92,Yes,92,0,5.78,1st sem,0.7904,Yes,2.3,3,8,services,services,home,1,4,0,Mid,Wifi,4G,Mobile,Low,Medium,Medium,Medium,Yes,Medium,Negative,College,Near
Male,21,KLS,Undergraduate,Data SCience,On-Campus,1-3 times,6-7 hrs,3,2,5,3,3,1,3,2,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",5,60,No,45,5,9.21,1st sem,0.6358,Yes,1.3,5,2,other,health,course,2,2,0,Mid,Mobile Data,4G,Mobile,Moderate,Low,High,High,Yes,Low,Positive,College,Moderate
Female,21,VDIT,Undergraduate,Computer Science,Off-Campus,1-3 times,6-7 hrs,5,3,5,5,1,5,2,2,"Religious Activities, Social Connections, Online Entertainment",6,84,No,70,6,8.91,1st sem,0.6991,No,1.7,0,5,health,other,course,1,1,0,Mid,Mobile Data,3G,Mobile,Moderate,Low,Medium,Low,Yes,Medium,Positive,College,Far
Female,21,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,6-7 hrs,3,5,3,5,2,5,2,5,Religious Activities,4,56,No,36,7,9.56,2nd sem,0.5458,No,2.8,3,3,other,other,home,1,2,0,Mid,Wifi,4G,Computer,Moderate,Medium,High,Medium,Yes,High,Neutral,College,Moderate
Male,21,VDIT,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,1,2,3,3,3,4,4,3,"Religious Activities, Social Connections, Online Entertainment",7,79,No,71,1,7,2nd sem,0.6682,No,3.2,0,2,services,services,home,1,1,0,Poor,Mobile Data,3G,Mobile,Low,Medium,Medium,Low,Yes,Low,Neutral,College,Near
Male,19,VTU,Undergraduate,Computer Science,Off-Campus,No sports,5-6 hrs,1,4,4,2,3,2,2,3,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",9,52,No,49,0,9.7,2nd sem,0.7613,No,4,4,8,other,other,home,1,2,0,Mid,Mobile Data,4G,Mobile,Low,Medium,Medium,Medium,Yes,Medium,Positive,College,Moderate
Female,19,VTU,Undergraduate,Data SCience,Off-Campus,No sports,6-7 hrs,3,3,2,2,3,1,5,3,"Gaming , Online Entertainment ",7,91,Yes,82,3,8.22,2nd sem,0.8661,Yes,3.8,1,10,at_home,other,course,1,2,2,Mid,Wifi,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,Low,Neutral,High School,Far
Male,19,VDIT,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,4,3,5,5,2,5,2,4,"Gaming , Sleep ",1,97,Yes,71,0,8.51,2nd sem,0.5017,Yes,2.9,4,10,teacher,teacher,course,1,1,0,Mid,Wifi,4G,Mobile,Low,Medium,Medium,Medium,Yes,High,Positive,College,Near
Male,20,VTU,Undergraduate,Computer Science,Off-Campus,No sports,5-6 hrs,1,4,3,1,5,4,5,5,"Religious Activities, Social Connections, Online Entertainment",1,71,No,43,1,5.44,2nd sem,0.7337,Yes,2.3,5,8,other,other,course,2,3,0,Rich,Wifi,4G,Computer,High,Low,Medium,Low,Yes,Medium,Neutral,High School,Far
Male,20,VTU,Undergraduate,Computer Science,On-Campus,No sports,5-6 hrs,4,5,4,1,1,1,2,4,Sports and Fitness ,9,76,No,77,2,6.17,2nd sem,0.6485,Yes,2.9,2,4,services,teacher,course,2,3,0,Mid,Wifi,3G,Mobile,Moderate,Medium,High,Medium,Yes,Low,Neutral,Postgraduate,Near
Male,22,KLS,Undergraduate,Data SCience,On-Campus,No sports,4-6 hrs,4,5,4,1,1,5,1,3,Social Connections ,9,89,Yes,86,3,6.25,2nd sem,0.9264,Yes,3.4,2,7,services,other,reputation,1,2,3,Mid,Mobile Data,3G,Mobile,Low,Medium,Medium,Low,Yes,Low,Positive,High School,Near
Male,19,VTU,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,2,4,3,1,4,5,5,3,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",4,54,No,34,5,9.05,2nd sem,0.8578,No,1.4,2,1,other,other,course,3,1,0,Mid,Mobile Data,3G,Mobile,High,High,Low,Medium,Yes,Low,Negative,High School,Near
Female,21,KLS,Undergraduate,Computer Science,On-Campus,No sports,4-6 hrs,1,5,3,5,1,1,1,1,Religious Activities,9,51,No,49,7,6.85,2nd sem,0.7946,Yes,2.2,4,5,at_home,other,course,3,1,0,Poor,Mobile Data,4G,Mobile,Low,Medium,Medium,Medium,Yes,Low,Neutral,High School,Moderate
Male,19,KLS,Undergraduate,Data SCience,Off-Campus,7+ times,6-7 hrs,2,2,5,5,5,2,1,5,Sleep,3,88,No,69,8,6.33,2nd sem,0.6386,Yes,3.5,3,8,other,other,course,1,1,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Medium,Medium,Yes,Low,Negative,Postgraduate,Near
Male,19,VTU,Undergraduate,Data SCience,Off-Campus,7+ times,7-8 hrs,2,4,4,3,1,2,5,4,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",7,96,No,84,3,5.41,2nd sem,0.9552,Yes,2.2,1,4,services,other,course,1,1,0,Mid,Wifi,4G,Computer,Low,Medium,High,Low,Yes,Low,Positive,College,Near
Female,21,VDIT,Undergraduate,Data SCience,On-Campus,1-3 times,6-7 hrs,5,3,2,5,2,1,5,3,Sports and Fitness ,6,54,No,41,0,8.59,2nd sem,0.5226,No,2.7,2,5,at_home,other,course,4,1,0,Poor,Mobile Data,3G,Mobile,Low,High,High,Low,Yes,Low,Negative,High School,Near
Male,24,VTU,Undergraduate,Data SCience,On-Campus,No sports,6-7 hrs,5,3,3,5,5,4,1,5,"Religious Activities, Social Connections, Online Entertainment",8,73,Yes,68,4,6.31,2nd sem,0.5547,No,2.8,5,6,other,other,home,1,1,1,Mid,Mobile Data,4G,Mobile,Moderate,Low,Medium,Medium,Yes,Medium,Neutral,High School,Near
Female,21,VTU,Undergraduate,Data SCience,On-Campus,No sports,5-6 hrs,3,2,2,2,4,2,3,1,"Gaming , Sleep ",9,45,Yes,44,4,7.69,2nd sem,0.6958,Yes,1.6,5,6,at_home,teacher,course,4,2,0,Poor,Mobile Data,4G,Mobile,Moderate,Medium,Low,High,Yes,Low,Positive,High School,Near
Female,20,KLS,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,2,5,2,5,4,3,4,1,Sports and Fitness ,5,56,No,41,8,6.92,2nd sem,0.5622,No,2.1,2,3,services,at_home,course,1,3,0,Mid,Mobile Data,4G,Mobile,Moderate,High,Medium,Medium,Yes,High,Neutral,High School,Near
"randbetween(19,22)",20,VDIT,Undergraduate,Data SCience,On-Campus,No sports,7-8 hrs,3,2,5,2,1,1,2,4,Sports and Fitness ,1,87,No,58,5,9.58,2nd sem,0.9782,No,2,2,3,at_home,other,course,3,2,0,Poor,Mobile Data,3G,Mobile,Low,Medium,Medium,High,Yes,Medium,Neutral,College,Near
Male,20,KLS,Undergraduate,Computer Science,Off-Campus,No sports,4-6 hrs,5,5,5,5,1,2,3,1,Sleep,3,88,Yes,68,4,6.1,2nd sem,0.899,No,1.1,1,7,at_home,other,course,4,2,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,High,High,Yes,Low,Negative,Postgraduate,Far
Male,21,VTU,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,1,2,3,5,1,4,1,2,Sleep,8,96,No,94,9,5.48,2nd sem,0.6295,No,1.1,2,1,services,services,course,2,1,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Low,Medium,Yes,Low,Positive,Postgraduate,Near
Female,20,KLS,Undergraduate,Computer Science,Off-Campus,No sports,5-6 hrs,2,2,2,1,4,4,2,4,"Gaming , Sleep ",6,59,Yes,47,9,6.16,2nd sem,0.7943,No,3.5,1,3,other,services,course,1,3,0,Mid,Mobile Data,3G,Mobile,Moderate,High,Medium,Medium,Yes,High,Neutral,Postgraduate,Near
Female,21,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,7+ times,4-5 hrs,5,4,3,2,4,5,4,1,"Religious Activities, Social Connections, Online Entertainment",8,48,No,40,4,8.65,2nd sem,0.9912,No,1.8,5,4,other,services,reputation,2,1,0,Poor,Mobile Data,3G,Mobile,Low,Medium,Medium,Medium,Yes,Low,Negative,High School,Near
Female,21,VDIT,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,1,2,2,4,3,5,5,4,"Gaming , Sleep ",9,98,Yes,100,7,7.33,2nd sem,0.9421,No,2.6,2,3,other,other,course,2,1,0,Mid,Wifi,4G,Computer,Moderate,Medium,High,High,No,Low,Negative,Postgraduate,Near
Male,21,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,5-6 hrs,3,4,4,1,3,1,1,2,"Gaming , Online Entertainment ",4,44,Yes,23,0,8.69,2nd sem,0.8004,Yes,1.9,4,8,services,other,course,1,2,2,Poor,Wifi,3G,Computer,Moderate,Low,High,Medium,Yes,Low,Negative,High School,Near
Female,20,VTU,Undergraduate,Computer Science,On-Campus,4-6 times,6-7 hrs,2,3,3,1,2,2,4,1,Sleep,1,62,No,36,4,8.64,2nd sem,0.9519,Yes,3.8,4,2,teacher,teacher,course,2,1,0,Mid,Wifi,4G,Mobile,Low,Low,High,Medium,Yes,Medium,Negative,College,Near
Female,19,VDIT,Undergraduate,Data SCience,On-Campus,7+ times,5-6 hrs,2,5,5,2,1,2,1,4,"Religious Activities, Social Connections, Online Entertainment",1,72,No,47,0,6.15,2nd sem,0.9946,No,1.8,5,9,other,other,course,3,1,1,Poor,Wifi,4G,Mobile,Low,High,High,Low,Yes,Medium,Negative,Postgraduate,Moderate
Female,22,VDIT,Undergraduate,Data SCience,On-Campus,No sports,7-8 hrs,5,2,2,4,2,5,3,4,Sleep,4,77,Yes,60,6,6.55,2nd sem,0.8717,Yes,2.3,1,6,teacher,services,course,2,4,0,Mid,Mobile Data,2G,Mobile,Low,Medium,High,Medium,Yes,Low,Positive,College,Near
Female,21,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,4-5 hrs,2,5,2,4,1,5,5,2,"Gaming , Online Entertainment ",7,95,No,83,6,8.52,2nd sem,0.5325,Yes,3.6,4,9,services,services,home,1,2,0,Poor,Mobile Data,4G,Mobile,Moderate,Medium,High,Medium,Yes,Low,Positive,Postgraduate,Near
Male,20,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,7-8 hrs,3,3,5,2,4,4,4,2,Sleep,2,53,Yes,33,9,7.65,2nd sem,0.7008,No,3.5,1,4,services,services,course,1,3,0,Mid,Wifi,4G,Mobile,Low,High,High,Low,Yes,Low,Negative,High School,Near
Female,22,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,6-7 hrs,1,5,3,1,3,1,3,3,Sleep,3,56,No,36,7,9.39,2nd sem,0.9189,Yes,1.6,4,3,services,services,reputation,2,1,0,Rich,Mobile Data,4G,Mobile,High,Medium,High,Low,Yes,Low,Neutral,High School,Moderate
Male,24,KLS,Undergraduate,Data SCience,Off-Campus,No sports,7-8 hrs,2,2,4,4,4,5,2,2,"Gaming , Sleep ",1,96,No,74,6,5.91,2nd sem,0.6153,No,3.4,4,1,teacher,services,course,1,3,0,Rich,Wifi,4G,Mobile,Moderate,Low,Medium,Medium,Yes,Low,Positive,High School,Moderate
Female,19,VTU,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,1,2,4,1,3,2,3,2,"Gaming , Online Entertainment ",5,58,No,42,8,5.89,2nd sem,0.9153,No,2.4,1,3,at_home,at_home,course,1,1,0,Mid,Wifi,4G,Computer,Low,Medium,Medium,Medium,Yes,Low,Neutral,High School,Near
Male,20,VDIT,Undergraduate,Data SCience,Off-Campus,No sports,4-6 hrs,4,4,2,4,2,1,3,2,"Gaming , Online Entertainment ",1,72,Yes,47,7,6.51,2nd sem,0.5602,No,2.4,3,1,other,other,home,1,1,0,Mid,Mobile Data,3G,Computer,Low,Medium,Medium,Medium,Yes,Medium,Positive,Postgraduate,Near
